,artist_name,track_name,release_date,genre,lyrics,len
69213,matisyahu,obstacles,2014,reggae,obstacles come game know life buy sell play card fold like step forward step time track light fade black curtain drop step destiny right eye dancin beat sweat melodies ridin breeze tree shark circle look nature youth light go blue share completely heart family obstacles come game know life buy sell play card fold time steal path unravel unfold life buy sell play card time ban wealth return land truth star kiss runnin wilderness track snow yards lawns late wide awake reborn break get nature youth light go blue share heart family obstacles come game know life buy sell play card fold time steal path unravel unfold life buy sell play card fold sift sand matter flame come friend,119
69219,giant panda guerilla dub squad,take your place,2014,reggae,want wish stay place tomorrow want wish stay place tomorrow money pocket time priceless invention bring happiness feel hopeless want wish stay place tomorrow want wish stay place tomorrow money pocket life precious adventure feel hopeless want wish stay place tomorrow want wish stay place tomorrow place tomorrow,48
69220,vybz kartel,drink up,2014,reggae,shout daley tell tell sound ready line lawn drinkers drink hiccup drinkers drink hiccup party tonight drink champagne smoke weed judge live life live life life like pretty girl come seethrough meet gate pree soul real gold spade queen view mean necessary mean gucci shirt cavalry jeans boot brand clarks sneakers sneak preview party tonight drink champagne smoke weed judge live life live life tell tell drink go aztec go tell bartender bring come quicker asteroid come drink hand like party tonight drink champagne smoke weed judge live life live life build burn police turn sound business downsound people hustle downtown party high like uptown gaza boston heights flatbush mexico grass party tonight drink champagne smoke weed judge live life live life,122
69225,matisyahu,ayeka (teach me to love),2014,reggae,enemies surround chop encompass lord push want fall wall wall shall shall live land live shall live land live shoot star burn rise grind hard angels teach ayeka ayeka ayeka teach lamp light journey smog write log blog streets write feet walk talk concrete speak spark seek days crazy state amaze children rage shall look eye realize know go shoot star burn rise grind hard angels teach ayeka ayeka ayeka teach teach teach teach teach ayeka ayeka ayeka teach blade rise burn fade long days shoot star burn rise grind hard angels teach ayeka ayeka ayeka teach teach teach teach teach ayeka ayeka ayeka teach,105
69227,magic!,don't kill the magic,2014,reggae,want space want change sleep pull head want want time tell kill kill magic kill kill magic ready stay forget baby kill kill kill magic want space want change drastic sleep mattress pull head blast ohhh want tragic match want time elastic tell kill kill magic kill kill magic ready stay forget baby kill kill kill magic arm legs vision tongue lungs need hold knees hold knees hold knees know say try baby heart pleasure instead kill kill magic kill kill magic ready stay forget baby kill kill kill magic,90
69232,tribal seeds,representing (feat. vaughn benjamin),2014,reggae,represent power majesty holiest trinity hail haile selassie selassie history teach wrong theres underneath life purpose high beneath surface pray give thank remembrance come olmec civilization alliance africans,28
69234,sticky fingers,velvet skies,2014,reggae,come yeah alright baby music boys see light run turn race prize lie taste disguise peaceful high beneath feet picture frame live fight see take recite implication heart steal common curse best dress hyper minute dream bone sleep stir drop mind till stir drop mind yeah away break everlasting okay push right breathe mental motion tell trouble waste humble take rumble face brothers care taste fade pain away dream bone sleep stir drop mind till stir drop mind dream bone sleep stir drop mind till stir drop mind mind mind mind,91
69236,rebelution,invasion,2014,reggae,extermination conquest kill believe destination invasion believe eradication exterminate believe annihilation invade world enslave strip culture force believe convert sinners change beat goodbye spirit accept demons time question reason wash throw deities replace variations wisdom change pure decimation sake power greed,41
69239,tribal seeds,undercover lover (feat. gonzo),2014,reggae,time troll cake grime evil warrior heart fill heinous slime warrior pick wrong fight minstrel untold minstrel power gut stand right magical word electros manos infernus spearus incantus weaponus arcanus dadi surely power today cause right growl surely obey goooooo aaaaaaaway,41
69240,nahko and medicine for the people,ocean as well,2014,reggae,seed break free flower catch wave wind plant south water edge canyon wall mighty rivers connect mouth join currents currently wait midnight hours moon undress hear singin ocean mouth mouth breathe ocean mouth mouth breathe gravity hold presence expectations suspect gain mountains valleys valleys insight separate individual feel downright comfortable time space create ocean mouth mouth breathe ocean mouth mouth breathe ocean mouth mouth breathe ocean mouth mouth breathe high progression like elevator suggestin floor view sunset go structure litter star drop green light flash wise pass whisper word underworld hear singin ocean mouth mouth breathe ocean mouth mouth breathe ocean mouth mouth breathe ocean mouth mouth breathe want know know want want want know know want want want know know want want want know know want want want know know want want want know know want want want know know want want want know know want want want know know want want,153
69249,alborosie,stepping out (feat. david hinds),2014,reggae,mist window hide line hide color light shine electricity fine look eye young get time leave radio wonder steppin tonight night,21
69250,dirty heads,my sweet summer,2014,reggae,sweet summer go leave sand play night long oohh sweet summer go mirror clear lipstick wrong summer summer sweet summer go sweet summer go warm weather outside blue color sky leave short time best cause long nights spend rest friday leave monday write letter say hop someday good time time cause love hate sweet summer go leave sand play night long oohh sweet summer go mirror clear lipstick wrong summer summer sweet summer go sweet summer go yeah leave morning go warn last lose moment play real good take ride airplane real life yeah dip smoke weed flip leave slumber wait pass dresser paper number fill grass burn summer cause love hate sweet summer go leave sand play night long oohh sweet summer go mirror clear lipstick wrong summer summer sweet summer go sweet summer go leave like midnight thief friend lead sweet summer go sweet summer go sweet summer go sweet summer go sweet summer go,157
69251,sol seed,family tree (feat. connah jay),2014,reggae,come girls school ring bring stray girls play school pink slip fine good time boys mind girl smoke school break rule act real cool talkin bout boys seat joy girlschool cause baby break rule girlschool cause baby break rule saddle shoe uniform blue girls girlschool traffic hallway gonna stay make come girls school breakin rule loose girl leave right school come house girlschool cause baby break rule girlschool cause baby break rule girlschool cause baby break rule girlschool cause baby break rule stayin school girlschool cause baby break rule girlschool cause baby break rule loose hips slip good time boys mind girlschool cause baby break rule girlschool cause baby break rule girlschool cause baby break rule girlschool cause baby break rule girlschool cause baby break rule girlschool cause baby break rule girlschool cause baby break rule,136
69252,r. city,i'm that...,2014,reggae,come come come simma beamer tick tick blow hiroshima nigga nigga look real nigga fake island jamaican hood flip work chop bricks like half asian go jailin save get dough cop tell motherscunt kick rock stop hat shoulda coulda woulda hand girls sugar brother like summer want beamer gutter world come small place matter kanye need feature stop everybody hood mayday simma beamer tick tick blow hiroshima nigga nigga know houzin savan girl cruz girl slang slang spit slang break long wassup wassup tell haters wassup look vacation vessup hold hold hold softness song theron theron theron mother theron theron simma beamer tick tick blow hiroshima nigga nigga go prom foreign go hard like tomorrow parallel dome park get dome stay come trap house boom like everyday pull bitch porsche show remorse yell fuck intercourse winners choice moist prps denim choice exclusive sell anymore get pussy galore opportunity knock door maybach beamer simma beamer tick tick blow hiroshima nigga nigga,160
69254,magic!,how do you want to be remembered,2014,reggae,want remember sinner saint hero villain think step want remember stand grave tombstone write think step life search answer lose things matter paradise cause feel laughter touch turn disaster want remember sinner saint hero villain think step want remember children come need inspiration think step reach reach say leave say goodbye pray pray feel need sleep night sheep turn demons alibi jury know secret want remember sinner saint hero villain think step want remember children come need inspiration think step cause face judgement better story straight better story straight good friend husband wife give want remember sinner saint hero villain think step want remember stand grave tombstone write think step want remember want remember think step want remember want remember,120
69262,dirty heads,silence,2014,reggae,check haiku write bamboo tattoo light fight night write light candle vibe get mind voice begin ramble leave dead head raise mantel lifes color vibrant wonder time go live priceless life consignment sniper alliance rifle break silence shoot mouth essence defiance time shred rage feel right wrong night right hangovers long molotov night mobbin smile face middle riot look wanna meet highest leave lighter dark shadow hang giants cast away island harder hide resort violence turn tyrant tell stop silent silence deafen silence deafen silence deafen captive hold word like hostages push unload battle ship edge short fuse cause create madness crave opposite like smoke mirror hurricane numb hell novocaine close window pour rain booze vicodin time go touch high know state mind yeah go light years away fine course incline break silence violently try hold real search true want stop till cast away island harder hide resort violence turn tyrant tell stop silent silence deafen cast away island harder hide resort violence turn tyrant tell stop silent silence deafen silence deafen silence deafen silence deafen silence deafen silence deafen silence deafen,182
69266,katchafire,down with you,2014,reggae,right yeah yeah woah yeah pretty lover number stunna body like givin deal feel hook lovin real choose eye wanna pack know true cause things doin lately cause daily cause look drivin crazy give ahahahaheyes ahahahaheyes late scoop crib rubadub later tear club like single count bless perfect display nothin home wanna play yeah cause things doin lately cause daily cause look drivin crazy give decision wanna disclose detail mission figure favorite position germinate seed fruition cause hard naturally need eye thighs flawless design mind cause things doin lately cause daily cause look drivin crazy give cause things doin lately cause daily cause look drivin crazy give ahahahaheyes ahahahaheyes yeah ahahahaheyes couldn walk ahahahaheyes,114
69270,magic!,rude (acoustic),2014,reggae,outside cafe cracker factory practice magic trick thoughts rude talk chew pick say mistake think call cold strawberry lace offer attention form gobstopper leave go waste,26
69277,rebelution,fade away,2014,reggae,say cause know forever toast unknown mother know forever wish forever know forever wish forever wake answer think know better wake multicolored sunsets give shelter know forever wish forever know forever wish forever keep calm fade away keep calm fade away live keep calm fade away keep calm fade away live,51
69279,ziggy marley,fly rasta,2014,reggae,daddy uroy upside call ziggy musical sound rasta rasta rasta rasta chedda hold head redder work separation know strom dead days vowup separation ray shroud come head rasta rasta rasta rasta root root spirit speak truth cutter cute cheat boya evil bitch comein fool moon wise band live unbread wear enlighten laws jaja ganja fellows meditate live better lift house sanomany like tree grant water poverty spit folley leave wither rasta rasta rasta rasta chedda hold head redder work blessin money come walk stand civil life separation days life ray come self,92
69281,rebelution,lost in dreams,2014,reggae,connect connect depths mind soul reconnect dream intersect bring affection peace respect ricochet reflect complex universe effect mark brand intellect provoke deep thoughts connect season change stay time fly remain think trap game know season change stay time fly remain think trap maze know asleep lose dream feel like catch worlds different different place familiar hard explain pick theme follow follow fall cloud like raindrops sunrise world stop world stop season change stay time fly remain think trap game know season change stay time fly remain think trap maze know,90
69287,nahko and medicine for the people,manifesto,2014,reggae,real talk nonstop loop tongue mind play sidewalk straight boombox travel memory medicine message time music make movement focus know hopeless sure start end note musical medicine heal past present future things come people stressin space possessions fear need visual aid abundance examples tangible hand real mean medicine search suppose kind stake make hard concentrate paycheck different program live fearfully terror terror terrible reality medicine television turn turn face world fuckin racist peaceful get catch trend live cohesively fantasy ought know start humble egos medicine cultural woundin moments melodies time listen outgo season climate change reason open like hopin come horse thousands thunder tongue lightning mind sing time sing waste hate gather create service sensible person word nervous purpose medicine sing waste hate gather create service sensible person word nervous purpose medicine,132
69295,kbong,livin' easy (feat. stick figure),2014,reggae,livin easy easy livin open eye time start believe livin easy easy livin livin easy easy livin open eye time start believe livin easy easy livin introduction time begin move steady like wind bright eye cruise gonna people movin fast gotta slow step relax listen sound livin easy easy livin open eye time start believe livin easy easy livin livin easy easy livin open eye time start believe livin easy easy livin stick figure summertime live easy cold outside get damn freeze believe wonderful feel run brain mind feel wake worthwhile make smile go wild best believe need livin easy easy livin open eye time start believe livin easy easy livin livin easy easy livin open eye time start believe livin easy easy livin kbong stick figure feel lose control feel mind body soul beautiful world light shine earth ocean wake break pick hear call cause wanna long time come livin easy easy livin open eye time start believe livin easy easy livin livin easy easy livin open eye time start believe livin easy easy livin outro easy easy livin easy easy livin livin easy easy livin easy easy livin,190
69300,rambutan jam band,doing what they taught us,2014,reggae,night cold mind sleep lose time shoe towns time letter swords fight tree giants model world life unfair look star star look star teach teach forget gun hand spill blood meet end suffocate mountains word sound absurd boys boys believe heaven send point sin repent need pretend need pretend need pretend teach teach teach teach teach teach,57
69306,sticky fingers,if you go,2014,reggae,live half world faster trend behold give silence sake step outside time want know leave cry door bring shame hand play hide face stay talk people strange walk everybody play step outside time want know leave cry door bring shame bring shame bring shame bring shame bring shame,48
69309,current swell,rollin',2014,reggae,alright grind ride slow young listen late wish lose brake second block matter stop forgive mistake live fine splendid time fine splendid time suburbs go fast people scream lungs pass young listen late wish finally countryside laugh loud note bottle body swallow fine splendid time fine splendid time good stick stand strong stay days want miss black stand cry picture body grind forgive mistake live fine splendid time fine splendid time,71
69314,311,simple true,2014,reggae,lie pavement balance jealous tell gotta leave break piece death long years seven heartbreaks break string countless outtakes think follow work title know grasp look simple kind true know wait hold simple kind true kind metaphor simple simple true excuse useless hang moon help plot past obvious see remember time couldn mind hours years disappear,55
69315,katastro,runaway,2014,reggae,dark cry walk ask fine awnser waste time wanna leave cancer wanna home leave promise leave unnoticed stay away mentally fuck have suicidal thoughts past pass fast wanna everytime talk scatter especially wanna stab bladder wanna cause feel inside wanna away trouble give decide distance leave fuck wanna go wish stay home sit fence write song fence fence fence fence fence fence fence fence fence fence fence fence,68
69316,ziggy marley,give it away,2014,reggae,hide deep inside speak word play fool hear hold tight wind lose time away away yeah lock away hold tight cause afraid yeah count coin pour wine lonely time time away away yeah away away away away alright alive stand walk away fact know think real cry time time away away away away away away away away away away away away away away away away gonna away gonna away away away,71
69319,giant panda guerilla dub squad,whatever cost,2014,reggae,cost stand strong stand firm walk courage force conquer yeah cost speak truth freedom live courage wisdom weapons conquer yeah cost yeah cost yeah cost force conquer cost stand strong stand tall walk courage force conquer yeah cost speak truth freedom live courage wisdom force conquer yeah cost yeah cost yeah cost force conquer cost yeah cost yeah cost force conquer,61
69321,mavado,tie yuh,2014,reggae,record gyal feel high feel like good touch gyal persian good touch feel high feel like good touch gyal persian good touch nuff gyal daddy need body shower gyal soap drop stay hours hype come touch yaso bend like feel high feel like good touch gyal persian good touch feel high feel like good touch gyal persian good touch bwoy wife cyan touch right spot feel like life stop arm drop bus draw like pipe cock ride sumn like bike like know leave come right bore feel high feel like good touch gyal persian good touch feel high feel like good touch gyal persian good touch,106
69324,sticky fingers,show no shade,2014,reggae,away planetary dream crack concrete run feet long sleep cause chunk rhythm rain steady drop clean guard follow resurrect path immortal timeless worry care know place cause paradise rare drift reality drift past life move backside know long take recover worst drop fall oblivion faster stop see chunk rhythm rain steady drop clean quick clever soul live forever body matter drift reality drift past life move backside know long go wonder thousand years shade look couldn watch fade away hurt inside hurt inside hurt inside hurt inside,87
69327,magic!,paradise,2014,reggae,time lonely vision vision hear little mermaid cast away cast away little bitty start swim swim disappear sunlight pray unto father lungs fill water paradise wanna come play tide wanna want swim inside ocean eye wanna paradise wanna wake dryland visions visions life mermaid cast away life life couldn tell impatience head black hit wave hit wave color strength call paradise wanna come play tide wanna want swim inside ocean eye wanna paradise drift away drift away drift away drift away drift away drift away paradise wanna come play tide wanna want swim inside ocean eye wanna paradise paradise wanna know wanna paradise wanna wanna wanna paradise paradise paradise paradise wanna paradise paradise paradise paradise paradise paradise paradise paradise paradise paradise paradise paradise,123
69331,demarco,puppy tail,2014,reggae,dunwell hear come cross dance call puppy tail gyal foreign dash lord watch gyal kotch gyal bend gyal puppy tail gyal kotch gyal bend gyal puppy tail puppy tail puppy tail gyal puppy tail puppy tail puppy tail gyal puppy tail puppy tail puppy tail gyal puppy tail watch gyal puppy tail burrup bend shake burrup wine jiggle brace burrup bend like lace burrup kotch unuh face unuh maga gyal shake burrup dance basic burrup cyaa lame haffi stay burrup gyal puppy tail head puppy tail gyal cyaa puppy tail mussi dead eifing gyal puppy tail watch nikeisha dance visa puppy tail mamacita waan money burrup puppy tail puppy tail burrup puppy tail puppy tail burrup puppy tail puppy tail burrup puppy tail puppy tail burrup puppy tail puppy tail burrup puppy tail puppy tail watch gyal puppy tail dunwell,140
69333,the movement,gift,2014,reggae,feel need wanna talk shit like shower feel like drop level nigga like like shower like like muhfuckin meteor russia fresh time explodin nigga talk nigga right yeah come fall better goin tell dangerous counterparts form angle nigga untangle string geppetto good fellow argue bitch fuck settle civilize ghetto project show different tell question offer gift moment guessin chick tellin switch diseased flow tellin wish place bet talent swaggin fuck flow soul jackin like look nigga actors shit pavement come save show game presence need pheasant level drop nigga highly perfect straight fresh smokin tell like like shower yeah remember high tryna soul wasn listenin intrigue dealer stay race knowin fuckin bitch coppin drivin whip want cause time switch movin bricks sellin word attention speakin preachin givin somethin believe ballet cars valet doin number tell apply daily flow fail nothin derail rarely place travel sanctuaries different leaders speakers think scary know heart know start yeah like speed light like speed time time like ghiest yeah ghiest ghiest yeah,168
69339,magic!,no evil,2014,reggae,wake morning perfect stranger jump shower situation tell difference cry rain know change think sundress promise speak evil darkness hear voice demons belong speak hear evil demons belong speak hear evil devil poison paralyze want waste moment space heart think sundress promise speak evil darkness hear voice demons belong speak hear evil demons belong speak hear evil ohoh evil ohoh evil ohoh evil think sundress promise speak evil darkness hear voice demons belong speak hear evil demons belong speak hear evil sundress meet sundress meet sunlight speak hear evil evil woah speak hear evil,94
69342,nahko and medicine for the people,mitakuye oyasin,2014,reggae,easy thing know think mean think great word feel intentions nature want spirit want happen know articulate present show step know thank grateful gather able receive greater wisdom able help live things mean prayer mitakuye oyasin place relations bring celebration meditation give thank creation provide provide provide provide bless receive bestow grind soil start wakan tankunl skan skan holy move land brothers sisters hand plan live great spirit wait mitakuye oyasin place relations bring celebration meditation give thank creation provide provide provide provide,83
69343,skindred,kill the power,2014,reggae,resident evil attack zombie watch infect disease unprotected soul catcher listen everybody dress black goods evil evil worse word taliban word curse fuck somebody wanna fuck bomb gang retreat surrender mash heavyweight sound stop musta head fuck say know listen bullshit breath stink like bati tell rude fool dollar fuck rude wanna fuck bomb gang run gun know kill power skilling kill know kill power run hide kill power run know hide kill power kill kill joke blood get spill rewind select bomb shacka lick idiot salt suck drop roll good long kill kill grind gonna stay long cemetery get fill retreat surrender mash heavyweight sound run gun know kill power skilling kill know kill power run hide kill power run know hide kill power beat drum beat drum surrender surrender run hide kill power run know hide kill power run gun know kill power skilling kill know kill power kill power kill power beat drum beat drum,158
69348,rambutan jam band,east point,2014,reggae,east ease mind pass time world unkind earth get mind set cloud dope things learn high lonely bore aunt go propose overlook yeah world prize prize eye soul bright shin friends vision tunnel concentrate stronger hate tectonic plat east,39
69349,nahko and medicine for the people,simplicity,2014,reggae,simplicity simplicity yeah simplicity definitely becomin becomin dependent live need cause definitely involve time travel space cap duct tape face place escape noise noise synchronicities synchronicities synchronicities sequence events perfectly spirituality lyrically make life present union peace pipe grandfather life primitive life live mountain knife connect brethren enlighten be envision time things hand hand astrological astrological astrological person different body miracle spirituality lyrically make life present union peace pipe grandmother life primitive life weave baskets dry hide cry night yeah cry night native life people pride people pride mercury retrograde retrograde lose outer space mind mercury retrograde retrograde lose outer space mind come come star flame consolation name rid open plain star flame constellation name rid open plain come come,120
69351,chronixx,alpha & omega,2014,reggae,dread terrible send watch wonder step beast kick riddim like dunbar burn tell youths fight uplift sistren tell selassie peeniewallie babylon fall begin begin grand finale finale eventually cause stand tall gang cause unite stand divide fall peace walk peace selassie leader praise kings kings alpha omega woooohohoh selassie leader woooohohoh alpha omega guiltiness face bloodshed shoulder turn sinful ways lightning strike heap atrocity cause ghetto youth audacity come shoot chat lock city ugly truth bring gun come recruit revolution time gun turn turn politician come place fund education youth learn instead ammunition want come turn hand head terrible dread corrupt politician dead happen garden tivoli garden come like pree garden revolution breach garden gleaner want reach reader live like haile selassie chronixx leader gonna stop people free begin shall days youths pree dread terrible thank praise kings praise peace stop thank praise alpha omega empress menen haile selassie chant,150
69353,sticky fingers,lazerhead,2014,reggae,save friend cause want lasers head long tomorrow blind friend follow lasers head days forget break promise state blind heart turn black blood run money mouth rack come save sin hero heartbeat wish blood run tomorrow blind friend head stranger days try figure better follow lasers head head stranger days try figure better head stranger days try figure better steal glance strangers face middle moment like forever gladly spend life waste cause clever break neck police kick live tomorrow blind friend follow lasers head tomorrow blind,86
69360,groundation,riddim hold dem,2014,reggae,hold riddim drop style sekkle riddim rocksteady riddim hold cyan complete reach soul cause think woman like night star lose soul incomplete superiority heart mind courage like spite world upfull edge push rivers flow humble real hard dread dream come compromise nature plant fruit future great reward crook world begin look like pimper paradise real hard dread yeah life sacrifice teach daughter virtue daughter lead youth today riddim hold heart beat feel vibe defeat queen come sweep feet fittest fittest bring forth women pride brass leave parish fast guidance true women,91
79441,the cab,numbers,2014,rock,seven billion people world million word years live feel like begin seven billion people baby place see face write page like like know amaze life wait like like sleep dream repeat live sleep dream repeat sleep dream seven billion people world million word years live feel like begin seven billion people baby unexpected lips connect resurrect like like care head world end cause heaven like like sleep dream repeat live sleep dream repeat sleep dream seven billion people world million word years live feel like begin seven billion people baby surround number number number number number number number number bring life unthinkable yeah miracle seven billion people world million word years live feel like begin seven billion people baby surround number number number number number number number number surround number number number number number number number number,137
79443,young the giant,anagram,2014,rock,people middle life riddle game dice roll days turn faster minute know notice cause impostors throw away time anagram messenger time days wish anagram passengers wish time days wish people white stock talk pride wave flag night decide cause impostors make anagram messenger time days wish anagram passengers wish time days wish collide stand light eye time come baby roll dice feel like gonna break time star align think anagram messenger time days wish anagram passengers wish time days wish anagram anagram,82
79446,ac/dc,rock or bust,2014,rock,yeah ready guitar band play land shootin tonight gonna alright hear guitar sound playin nice loud knees gonna destiny lyric commercial,21
79447,colbie caillat,never getting over you,2014,rock,want easier start hopeful heart shatter apart wanna goodbye disappear wanna watch break tear stay change mind good look pain face walk away memorize hurt eye gonna want heart stop tell fine gonna know rest life true get get pretend close book sit shelf open know page word know gonna gonna right good look pain face walk away memorize hurt eye gonna want heart stop tell fine gonna know rest life true get get stop look stop love good look pain face walk away memorize hurt eye gonna want heart stop tell fine gonna know rest life true get get get,101
79448,nickelback,edge of a revolution,2014,rock,head high protest line freedom scribble sign headline york time stand edge revolution obey secret safe trust stand edge revolution yeah stand edge revolution away cause live mass delusion wanna hear word cause know depend mass confusion turn turn away cause time rely solution accept fate cause stand edge revolution wall street common thief catch free brand yacht finder stand edge revolution shit different pay dead shit change stand edge revolution yeah stand edge revolution away cause live mass delusion wanna hear word cause know depend mass confusion turn turn away cause time rely solution accept fate cause stand edge revolution dead shit change want want change gonna revolution want want change stand edge revolution want want change gonna revolution want want change stand edge revolution away cause live mass delusion wanna hear word cause know depend mass confusion turn turn away cause time rely solution accept fate cause stand edge revolution want want change gonna revolution want want change stand edge revolution want want change gonna revolution want want change stand edge revolution,174
79449,sin shake sin,can't go to hell,2014,rock,walk right sinners saint tonight night gonna chain wound mend come warn time innocence ignorance leave relax begin early surrender late prayer hell come need prepare hell mystery blind design history keep get pay change mind lyric commercial,38
79451,needtobreathe,difference maker,2014,rock,yeah amaze darkness answer know yeah amaze break yeah ruin hand climb stand look crowd look hand say difference maker difference maker speak friendliest friends yeah amaze darkness answer know yeah amaze break yeah ruin hand climb stand look crowd look hand say difference maker difference maker speak friendliest friends fence nearly see felt gasoline strangers pass place time afternoon life vision window peek helpless conversation say care passive confrontation throw punch transgressors sinners astronauts beat death raise hand shut cause difference maker speak friendliest friends difference maker speak friendliest friends,91
79453,alt-j,lovely day (bonus track),2014,rock,tracklist arrival freckle leave hand free garden england choice kingdom hunger pine warm foothills gospel hurt pusher bloodflood leave lovely bonus track,22
79455,colony house,moving forward,2014,rock,life laughter forgiveness rest shoulder redemption dead lose moment dare close eye watch fear fall sunset rise tide pain true trouble prove alive eye open heart beat lungs body breathe move forward freedom life give reason live road settle tear hold break dream shatter floor burst forth splendor blossom second try dream dream life feel unkind sorrow define sorrow remind soul soul eye open heart beat lungs body breathe move forward freedom know sorrow know heartache know fear come tragic heartbreak move forward freedom life give reason,87
79456,bleachers,wild heart,2014,rock,want grateful wanna grateful close parkway late night echo lie tell felt young change crook hearts shotgun glove come year dream away come home brave change matter wild heart board windows doors house read letter lie tell years change crook hearts like dream away brave think matter wild heart wild heart wild heart change tell matter wild heart wild heart wild heart wild heart wild heart wild heart wild heart wild heart wild heart,74
79457,amber run,hide & seek,2014,rock,hell go dust begin fall crop circle carpet sink feel spin round eye happen busy streets amass people stop hold head heavy hide seek train sew machine oily mark appear wall pleasure moments hang takeover sweep insensitivity life hide seek train sew machine blood tear mean course best need decide note fall mouth midsweet talk newspaper word cutouts speak fear believe care care little,64
79468,citizen way,how sweet the sound,2014,rock,walk valley know right fear evil strength comfort amaze sweet sound hear sing lose beautiful amaze sweet sound cover soul silent beautiful sound beautiful beautiful sound water peak clear away sorrow separate amaze sweet sound hear sing lose beautiful amaze sweet sound cover soul silent beautiful sound beautiful beautiful sound bridge heal pain shelter hallelujah restore soul amaze sweet sound hear sing lose foundâ amaze sweet sound cover soul silent beautiful sound beautiful beautiful sound beautiful beautiful sound heal pain shelter hallelujah restore soul beautiful beautiful sound,87
79469,ac/dc,hard times,2014,rock,feel goin slow quake body shake tryin hold push round hold gettin right track hard time blue cross line freein time heart apumping feet jumpin hard love keep run hold push round tryin hold gettin right track hard time blue cross line freein time hard time time throw line hard time line grow blind hard time hard time sure good hard time hard time sure misery hard time blue cross line freein time hard time time throw line hard time line grow blind,83
79476,chef'special,in your arms,2014,rock,know go know go feel know know go know go mind control cause heart miss heart need listen sing songs tender dream sing help sleep sing songs sing till sleep like sing like sing sing stop feel afraid arm feel safe arm feel safe stop feel afraid arm feel safe arm miss miss miss till miss miss fear fade know cause heart help build compass yeah hole cause hold know know peace cause sing sleep sing heart sleep stop feel afraid arm feel safe arm feel safe stop feel afraid arm feel safe arm feel safe know know peace cause sing soul mind heart sleep stop feel afraid arm feel safe arm feel safe stop feel afraid arm feel safe arm feel safe stop feel afraid arm feel safe arm feel safe stop feel afraid arm feel safe arm miss miss miss till,143
79480,bad suns,salt,2014,rock,stick inside wrong frame feel attach body reclaim different eye shame hear take route alright right tell know couldn scream voice go believe shouldn know memories salt look mirror tell like free grasp reality identity look cause like believe truth truth cause life build lie couldn scream voice go believe shouldn know know imply try feet grind know know try try memories salt stick inside wrong frame feel attach grasp reality identity look cause like believe truth truth cause life build lie couldn scream voice go believe shouldn know yeah couldn scream voice go believe shouldn try feet grind memories salt wind,102
79484,hellyeah,hush,2014,rock,pray quiet inside head scream silence remember days terror home fear bone away strangle hold insult name wind shirt fist nose nose beer stinkin breath throw floor batter bruise sore choke thrash break neck hell bear hell raise hell hell stay hush need hush misery hush belong like hush inside dream pray noise fade away retain violence lock heart like secret closet penetrate stand touch affection weigh push away reckon venom sting whip piss wear beat belt remind home better know hold head pull trigger memories wanna know wanna know memories wanna wanna know,94
79485,nonpoint,breaking skin,2014,rock,need blood survive hole deep cold light feel skin break eye fall itch keep call call yeah eye fall itch keep call call need blood survive leave hole deep cold light anymore feel skin break eye fall itch keep call call yeah eye fall itch keep call call weaker care admit scratch itch graveyard shift bite bark fuel spark itch break skin feel skin break eye eye eye eye fall eye eye eye itch keep call call skin skin skin skin keep call yeah eye fall eye eye eye eye itch keep call call keep call,96
79490,bush,the chemicals between us,2014,rock,want remember send want surrender feel today want remain power children amaze complain know pisser baby chemicals wall lie chemicals displace lonelier state lie want remember say drive word like hammer fell head chemicals wall lie chemicals displace lonelier fate lie chemicals chemicals lie hollow naked ones mean harm mean wrong like thank lovers lovers lovers lovers lovers lovers chemicals army achievers lie chemicals displace lonelier state lie chemicals chemicals chemicals chemicals,72
79491,the neighbourhood,honest,2014,rock,test hard maybe change cause wrong space wait wait give control save someday weakness strength change amaze pray best pray best wish honest wish honest wish honest wish honest chase chase dream stick stay fake hesitation kill couldn save couldn save someday weakness strength change amaze pray best pray best someday weakness strength change amaze pray best pray best wish honest wish honest wish honest wish honest wish honest wish honest wish honest wish honest,75
79493,lake street dive,bad self portraits,2014,rock,chronological list tap albums record songs lifetime personally affect chronologically organize recent release date oldest date aaba billboard article currently chronological order atlien warm bear sinner story ville hill drive head diary cage elephant diamonds cake freedom sheerio plus chano cigs drug chano innanetape surf tpab rapper dream tlop magnificent gospel choir life read telefone fatimah ballet epitome strength self portraits lake street dive powerful bucket list yess thread continue,70
79494,alvvays,adult diversion,2014,rock,close notice admire subway dark outside house anybody padlock door cocktail trail fall happen retreat inside quietly grow notice pass sidewalk dark outside house anybody keep dead girl closet cocktail good time highly inappropriate fall happen retreat university fall happen retreat inside quietly want wisdom want wisdom want wisdom fall happen retreat inside quietly fall happen retreat university,58
79495,bedroom,nothing lasts,2014,rock,pray stop thoughts work know better write letter past self sit shelf last best stay stay cause change thankful longer painful,21
79497,bear hands,giants,2014,rock,word chalk shoot jayhawk jail catch smart dark dangerous right start change crazy calm awake days dusk love want want sure love love love love hear right start sell shit farther heart run run run stop come know thing hard class think darling chore say know love love love love pick perfect card slip smile wildly rest go timeless own soon buy house home seventh floor know love love love love love love love love,75
